timestamp,sensor_id,temp_C,hum_%,TVOC_ppb,eCO2_ppm,PM1_0,PM2_5,PM10
2026-03-19 17:19:08,Sensor2,23.50,22.10,0,400,3,4,4
2026-03-19 17:19:09,Sensor2,23.50,22.10,5,400,3,4,4
2026-03-19 17:19:09,Sensor2,23.50,22.10,2,400,3,4,4
2026-03-19 17:19:10,Sensor2,23.50,22.10,8,400,3,4,4
2026-03-19 17:19:11,Sensor2,23.50,22.10,9,400,3,4,4
2026-03-19 17:19:12,Sensor2,23.50,22.00,6,400,3,4,4
2026-03-19 17:19:13,Sensor2,23.50,22.00,0,400,3,4,4
2026-03-19 17:19:14,Sensor2,23.50,22.00,0,400,3,4,4
2026-03-19 17:19:15,Sensor2,23.50,22.00,1,400,3,4,4
2026-03-19 17:19:16,Sensor2,23.50,22.00,3,400,3,4,4
2026-03-19 17:19:17,Sensor2,23.50,22.00,5,400,3,4,4
2026-03-19 17:19:18,Sensor2,23.50,22.00,5,400,3,4,4
2026-03-19 17:19:20,Sensor2,23.50,22.00,0,400,3,4,4
2026-03-19 17:19:21,Sensor2,23.50,22.00,8,400,3,3,3
2026-03-19 17:19:22,Sensor2,23.50,22.00,3,400,3,3,3
2026-03-19 17:19:23,Sensor2,23.50,22.00,6,400,3,3,3
2026-03-19 17:19:23,Sensor2,23.50,22.00,7,400,3,3,3
2026-03-19 17:19:24,Sensor2,23.50,22.00,6,400,3,3,3
2026-03-19 17:19:25,Sensor2,23.50,22.00,9,400,3,3,3
2026-03-19 17:19:26,Sensor2,23.50,21.90,4,400,3,4,5
2026-03-19 17:19:27,Sensor2,23.50,21.90,15,400,3,4,5
2026-03-19 17:19:28,Sensor2,23.50,21.90,13,400,3,3,4
2026-03-19 17:19:29,Sensor2,23.50,21.90,10,400,3,3,4
2026-03-19 17:19:30,Sensor2,23.50,21.90,14,400,3,3,4
2026-03-19 17:19:31,Sensor2,23.50,21.90,12,400,3,3,4
2026-03-19 17:19:32,Sensor2,23.50,21.90,9,400,3,3,4
2026-03-19 17:19:33,Sensor2,23.50,21.90,16,400,3,3,4
2026-03-19 17:19:35,Sensor2,23.50,22.00,4,400,3,3,4
2026-03-19 17:19:36,Sensor2,23.50,22.00,7,400,3,3,4
2026-03-19 17:19:37,Sensor2,23.50,22.00,4,400,3,3,4
2026-03-19 17:19:38,Sensor2,23.50,22.00,3,400,3,3,4
2026-03-19 17:19:38,Sensor2,23.50,22.00,5,400,3,3,4
2026-03-19 17:19:39,Sensor2,23.50,22.00,2,400,3,3,4
2026-03-19 17:19:40,Sensor2,23.50,22.00,1,400,3,3,4
2026-03-19 17:19:41,Sensor2,23.50,22.00,0,400,3,3,4
2026-03-19 17:19:42,Sensor2,23.50,22.00,0,400,3,4,5
2026-03-19 17:19:43,Sensor2,23.50,22.00,7,400,3,4,5
2026-03-19 17:19:44,Sensor2,23.50,22.00,0,400,3,3,3
2026-03-19 17:19:45,Sensor2,23.50,22.00,10,400,3,3,3
2026-03-19 17:19:46,Sensor2,23.50,21.90,0,400,3,4,4
2026-03-19 17:19:47,Sensor2,23.50,21.90,9,400,3,4,4
2026-03-19 17:19:48,Sensor2,23.50,21.90,9,400,3,4,4
2026-03-19 17:19:50,Sensor2,23.50,21.90,11,400,3,3,3
2026-03-19 17:19:51,Sensor2,23.50,21.90,9,400,3,3,3
2026-03-19 17:19:52,Sensor2,23.50,21.90,8,400,3,3,3
2026-03-19 17:19:53,Sensor2,23.50,21.90,0,400,2,3,3
2026-03-19 17:19:53,Sensor2,23.50,21.90,8,400,2,3,3
2026-03-19 17:19:54,Sensor2,23.50,21.90,6,400,2,3,3
2026-03-19 17:19:55,Sensor2,23.50,21.90,7,400,2,3,3
2026-03-19 17:19:56,Sensor2,23.50,21.90,11,400,2,3,3
2026-03-19 17:19:57,Sensor2,23.50,21.90,9,400,2,3,3
2026-03-19 17:19:58,Sensor2,23.50,21.90,7,400,3,4,4
2026-03-19 17:19:59,Sensor2,23.50,21.90,13,400,3,4,4
2026-03-19 17:20:00,Sensor2,23.50,21.90,11,400,2,3,3
2026-03-19 17:20:01,Sensor2,23.50,21.90,6,400,2,3,3
2026-03-19 17:20:02,Sensor2,23.50,21.90,8,400,2,3,3
2026-03-19 17:20:03,Sensor2,23.50,21.90,10,400,2,3,3
2026-03-19 17:20:04,Sensor2,23.50,21.90,14,400,2,3,3
2026-03-19 17:20:05,Sensor2,23.50,21.90,18,400,3,3,3
2026-03-19 17:20:06,Sensor2,23.50,21.90,15,400,3,3,3
2026-03-19 17:20:07,Sensor2,23.50,21.90,18,400,3,3,3
2026-03-19 17:20:08,Sensor2,23.50,21.90,17,400,3,3,3
2026-03-19 17:20:09,Sensor2,23.50,21.90,10,400,3,3,3
2026-03-19 17:20:10,Sensor2,23.50,21.90,10,400,3,3,3
2026-03-19 17:20:12,Sensor2,23.50,21.90,7,400,3,3,3
2026-03-19 17:20:13,Sensor2,23.50,21.90,15,400,3,3,3
2026-03-19 17:20:14,Sensor2,23.50,21.90,16,400,2,2,2
2026-03-19 17:20:15,Sensor2,23.50,21.90,11,400,2,2,2
2026-03-19 17:20:16,Sensor2,23.50,21.90,20,400,2,3,3
2026-03-19 17:20:16,Sensor2,23.50,21.90,14,400,2,3,3
2026-03-19 17:20:17,Sensor2,23.50,21.90,18,400,3,4,4
2026-03-19 17:20:18,Sensor2,23.50,21.90,18,400,3,4,4
2026-03-19 17:20:19,Sensor2,23.50,21.90,16,407,3,4,4
2026-03-19 17:20:20,Sensor2,23.50,21.90,19,402,3,4,4
2026-03-19 17:20:21,Sensor2,23.50,21.90,21,400,3,4,4
2026-03-19 17:20:22,Sensor2,23.50,21.90,23,402,3,4,4
2026-03-19 17:20:23,Sensor2,23.50,21.90,19,401,3,3,3
2026-03-19 17:20:24,Sensor2,23.50,21.90,16,400,3,3,3
2026-03-19 17:20:25,Sensor2,23.50,21.90,14,400,3,4,4
2026-03-19 17:20:27,Sensor2,23.50,21.90,23,400,3,4,4
2026-03-19 17:20:28,Sensor2,23.50,21.90,18,400,3,3,3
2026-03-19 17:20:29,Sensor2,23.50,22.00,26,400,3,3,3
2026-03-19 17:20:30,Sensor2,23.50,22.00,22,406,3,4,4
2026-03-19 17:20:30,Sensor2,23.50,22.00,25,406,3,4,4
2026-03-19 17:20:31,Sensor2,23.50,22.00,17,400,3,4,4
2026-03-19 17:20:32,Sensor2,23.50,22.00,27,406,3,4,4
2026-03-19 17:20:33,Sensor2,23.50,22.00,22,400,3,4,4
2026-03-19 17:20:34,Sensor2,23.50,22.00,27,405,3,4,4
2026-03-19 17:20:35,Sensor2,23.50,22.00,25,403,3,3,3
2026-03-19 17:20:36,Sensor2,23.50,22.00,28,400,3,3,3
2026-03-19 17:20:37,Sensor2,23.50,22.00,22,400,2,3,3
2026-03-19 17:20:38,Sensor2,23.50,22.00,17,400,2,3,3
2026-03-19 17:20:39,Sensor2,23.50,22.00,20,400,3,3,3
2026-03-19 17:20:41,Sensor2,23.50,22.00,22,400,3,3,3
2026-03-19 17:20:42,Sensor2,23.50,22.00,25,400,3,4,4
2026-03-19 17:20:43,Sensor2,23.50,22.00,23,400,3,4,4
2026-03-19 17:20:44,Sensor2,23.50,22.00,22,400,3,4,4
2026-03-19 17:20:45,Sensor2,23.50,22.00,14,400,3,4,4
2026-03-19 17:20:46,Sensor2,23.50,22.00,27,403,3,4,4
2026-03-19 17:20:47,Sensor2,23.50,22.00,21,400,3,4,4
2026-03-19 17:20:48,Sensor2,23.50,22.00,21,400,3,4,4
2026-03-19 17:20:48,Sensor2,23.50,22.00,15,400,3,4,4
2026-03-19 17:20:49,Sensor2,23.50,22.00,18,400,3,4,4
2026-03-19 17:20:50,Sensor2,23.50,22.00,16,400,3,4,4
2026-03-19 17:20:51,Sensor2,23.50,22.00,9,400,3,4,4
2026-03-19 17:20:52,Sensor2,23.40,22.10,14,400,3,4,4
2026-03-19 17:20:53,Sensor2,23.40,22.10,15,400,4,5,7
2026-03-19 17:20:54,Sensor2,23.50,22.00,17,400,4,6,7
2026-03-19 17:20:55,Sensor2,23.50,22.00,12,400,4,6,7
2026-03-19 17:20:57,Sensor2,23.50,22.10,11,400,4,6,7
2026-03-19 17:20:58,Sensor2,23.50,22.10,11,400,4,6,7
2026-03-19 17:20:59,Sensor2,23.50,22.10,6,400,3,6,7
2026-03-19 17:21:00,Sensor2,23.50,22.10,12,400,4,6,8
2026-03-19 17:21:01,Sensor2,23.50,22.10,4,400,4,7,8
2026-03-19 17:21:02,Sensor2,23.50,22.10,11,400,3,5,5
2026-03-19 17:21:03,Sensor2,23.40,22.10,12,400,4,5,5
2026-03-19 17:21:04,Sensor2,23.40,22.10,15,400,4,5,5
2026-03-19 17:21:04,Sensor2,23.40,22.10,15,400,4,5,5
2026-03-19 17:21:05,Sensor2,23.40,22.10,8,400,4,5,5
2026-03-19 17:21:06,Sensor2,23.50,22.10,10,400,4,5,5
2026-03-19 17:21:07,Sensor2,23.50,22.10,6,400,4,5,5
2026-03-19 17:21:08,Sensor2,23.50,22.10,7,400,4,5,5
2026-03-19 17:21:09,Sensor2,23.50,22.10,6,400,4,6,6
2026-03-19 17:21:10,Sensor2,23.40,22.10,7,400,4,6,6
2026-03-19 17:21:11,Sensor2,23.40,22.10,7,400,5,6,6
2026-03-19 17:21:12,Sensor2,23.40,22.10,8,400,5,6,6
2026-03-19 17:21:13,Sensor2,23.40,22.10,10,400,5,6,6
2026-03-19 17:21:15,Sensor2,23.50,22.10,13,400,5,6,6
2026-03-19 17:21:16,Sensor2,23.50,22.10,9,400,6,7,7
2026-03-19 17:21:17,Sensor2,23.50,22.10,7,400,6,7,7
2026-03-19 17:21:18,Sensor2,23.50,22.10,2,400,6,7,7
2026-03-19 17:21:18,Sensor2,23.50,22.10,0,400,6,7,7
2026-03-19 17:21:19,Sensor2,23.50,22.10,1,400,5,6,10
2026-03-19 17:21:20,Sensor2,23.50,22.10,8,400,5,6,10
2026-03-19 17:21:21,Sensor2,23.50,22.10,3,400,5,6,10
2026-03-19 17:21:22,Sensor2,23.50,22.10,4,400,5,6,10
2026-03-19 17:21:23,Sensor2,23.50,22.10,12,400,6,9,11
2026-03-19 17:21:24,Sensor2,23.40,22.10,4,400,6,9,11
2026-03-19 17:21:25,Sensor2,23.40,22.10,6,400,5,7,11
2026-03-19 17:21:26,Sensor2,23.50,22.10,0,400,5,7,11
2026-03-19 17:21:27,Sensor2,23.50,22.10,8,400,5,7,10
2026-03-19 17:21:29,Sensor2,23.40,22.10,4,400,5,6,10
2026-03-19 17:21:30,Sensor2,23.40,22.10,6,400,5,7,10
2026-03-19 17:21:31,Sensor2,23.50,22.00,6,400,5,7,10
2026-03-19 17:21:32,Sensor2,23.50,22.00,8,400,4,6,9
2026-03-19 17:21:33,Sensor2,23.50,22.10,2,400,4,6,9
2026-03-19 17:21:34,Sensor2,23.50,22.10,6,400,4,5,7
2026-03-19 17:21:34,Sensor2,23.50,22.10,3,400,4,5,7
2026-03-19 17:21:35,Sensor2,23.50,22.10,2,400,4,5,9
2026-03-19 17:21:36,Sensor2,23.40,22.10,5,400,4,5,9
2026-03-19 17:21:37,Sensor2,23.40,22.10,1,400,4,5,6
2026-03-19 17:21:38,Sensor2,23.50,22.00,5,400,4,5,6
2026-03-19 17:21:39,Sensor2,23.50,22.00,9,400,4,5,6
2026-03-19 17:21:40,Sensor2,23.50,22.00,1,400,4,5,6
2026-03-19 17:21:41,Sensor2,23.50,22.00,11,400,3,4,4
2026-03-19 17:21:42,Sensor2,23.50,22.00,6,400,3,4,4
2026-03-19 17:21:43,Sensor2,23.50,22.00,7,400,3,4,4
2026-03-19 17:21:46,Sensor2,23.40,22.00,8,400,4,4,4
2026-03-19 17:21:46,Sensor2,23.40,22.00,14,400,4,4,5
2026-03-19 17:21:47,Sensor2,23.50,22.00,15,400,4,4,5
2026-03-19 17:21:48,Sensor2,23.50,22.00,8,400,3,4,4
2026-03-19 17:21:49,Sensor2,23.50,22.00,11,400,3,4,4
2026-03-19 17:21:50,Sensor2,23.50,22.00,17,401,3,4,5
2026-03-19 17:21:51,Sensor2,23.50,22.00,14,400,3,4,5
2026-03-19 17:21:52,Sensor2,23.50,22.00,17,400,4,4,5
2026-03-19 17:21:53,Sensor2,23.50,22.00,23,400,4,4,5
2026-03-19 17:21:54,Sensor2,23.50,22.00,13,400,3,4,4
2026-03-19 17:21:55,Sensor2,23.40,22.00,13,400,3,4,4
2026-03-19 17:21:56,Sensor2,23.40,22.00,12,400,3,4,5
2026-03-19 17:21:57,Sensor2,23.40,22.00,13,400,3,4,5
2026-03-19 17:21:58,Sensor2,23.40,22.00,12,400,3,4,4
2026-03-19 17:21:59,Sensor2,23.40,22.00,17,400,3,4,4
2026-03-19 17:22:00,Sensor2,23.40,22.00,16,400,3,3,4
2026-03-19 17:22:01,Sensor2,23.40,22.00,16,400,3,3,4
2026-03-19 17:22:02,Sensor2,23.40,22.00,14,400,3,3,4
2026-03-19 17:22:03,Sensor2,23.50,22.00,7,400,3,3,4
2026-03-19 17:22:03,Sensor2,23.50,22.00,11,400,3,4,4
2026-03-19 17:22:04,Sensor2,23.40,22.00,8,400,3,4,4
2026-03-19 17:22:05,Sensor2,23.40,22.00,13,400,3,4,4
2026-03-19 17:22:06,Sensor2,23.40,22.00,11,400,3,4,4
2026-03-19 17:22:07,Sensor2,23.40,22.00,7,400,3,4,5
2026-03-19 17:22:08,Sensor2,23.40,22.00,14,400,3,4,5
2026-03-19 17:22:09,Sensor2,23.40,22.00,13,400,3,4,4
2026-03-19 17:22:10,Sensor2,23.40,22.00,9,400,3,4,4
2026-03-19 17:22:11,Sensor2,23.40,22.00,14,400,3,4,4
2026-03-19 17:22:12,Sensor2,23.40,22.00,13,400,3,4,4
2026-03-19 17:22:14,Sensor2,23.40,22.00,10,400,3,4,4
2026-03-19 17:22:15,Sensor2,23.50,22.00,1,400,3,4,4
2026-03-19 17:22:16,Sensor2,23.50,22.00,2,400,3,4,4
2026-03-19 17:22:17,Sensor2,23.40,22.00,5,400,3,4,4
2026-03-19 17:22:18,Sensor2,23.40,22.00,12,405,3,4,4
2026-03-19 17:22:18,Sensor2,23.40,22.00,7,400,3,4,4
2026-03-19 17:22:19,Sensor2,23.40,22.00,11,400,3,4,4
2026-03-19 17:22:20,Sensor2,23.40,22.00,6,400,3,4,4
2026-03-19 17:22:21,Sensor2,23.40,22.00,7,400,3,3,3
2026-03-19 17:22:22,Sensor2,23.40,22.00,11,400,3,3,3
2026-03-19 17:22:23,Sensor2,23.40,22.00,4,400,3,3,3
2026-03-19 17:22:24,Sensor2,23.50,22.00,6,400,3,3,3
2026-03-19 17:22:25,Sensor2,23.50,22.00,1,400,3,3,3
2026-03-19 17:22:26,Sensor2,23.40,22.00,13,410,3,3,3
2026-03-19 17:22:27,Sensor2,23.40,22.00,2,400,2,2,2
2026-03-19 17:22:29,Sensor2,23.40,22.10,8,407,3,3,3
2026-03-19 17:22:30,Sensor2,23.40,22.10,10,409,3,3,3
2026-03-19 17:22:31,Sensor2,23.50,22.10,7,407,3,3,3
2026-03-19 17:22:32,Sensor2,23.50,22.10,6,405,3,3,3
2026-03-19 17:22:33,Sensor2,23.40,22.20,7,400,3,3,3
2026-03-19 17:22:33,Sensor2,23.40,22.20,15,412,3,3,3
2026-03-19 17:22:34,Sensor2,23.50,22.20,11,411,3,3,3
2026-03-19 17:22:35,Sensor2,23.50,22.20,10,406,3,3,3
2026-03-19 17:22:36,Sensor2,23.50,22.20,13,403,3,3,3
2026-03-19 17:22:37,Sensor2,23.50,22.20,14,402,3,3,3
2026-03-19 17:22:38,Sensor2,23.40,22.20,14,400,3,3,3
2026-03-19 17:22:39,Sensor2,23.40,22.20,21,414,4,4,5
2026-03-19 17:22:40,Sensor2,23.40,22.30,13,407,4,4,5
2026-03-19 17:22:41,Sensor2,23.40,22.30,18,402,4,4,5
2026-03-19 17:22:42,Sensor2,23.50,22.30,14,407,4,4,5
2026-03-19 17:22:44,Sensor2,23.50,22.30,17,407,4,4,5
2026-03-19 17:22:45,Sensor2,23.50,22.30,19,406,4,4,5
2026-03-19 17:22:46,Sensor2,23.50,22.30,12,400,3,3,4
2026-03-19 17:22:47,Sensor2,23.50,22.30,14,400,3,3,4
2026-03-19 17:22:48,Sensor2,23.50,22.30,13,400,3,3,4
2026-03-19 17:22:48,Sensor2,23.50,22.30,12,400,3,3,4
2026-03-19 17:22:49,Sensor2,23.50,22.30,7,400,3,3,4
2026-03-19 17:22:50,Sensor2,23.40,22.20,10,400,3,3,4
2026-03-19 17:22:51,Sensor2,23.40,22.20,10,400,3,3,4
2026-03-19 17:22:52,Sensor2,23.50,22.30,12,400,3,3,4
2026-03-19 17:22:53,Sensor2,23.50,22.30,11,400,3,3,5
2026-03-19 17:22:54,Sensor2,23.50,22.20,2,400,3,3,5
2026-03-19 17:22:55,Sensor2,23.50,22.20,9,400,3,3,5
2026-03-19 17:22:56,Sensor2,23.50,22.20,8,400,3,3,5
2026-03-19 17:22:57,Sensor2,23.50,22.20,16,403,3,3,5
2026-03-19 17:22:59,Sensor2,23.50,22.20,12,402,3,4,5
2026-03-19 17:23:00,Sensor2,23.50,22.20,12,406,3,3,4
2026-03-19 17:23:01,Sensor2,23.50,22.20,12,403,3,3,4
2026-03-19 17:23:02,Sensor2,23.50,22.20,16,407,3,4,5
2026-03-19 17:23:02,Sensor2,23.50,22.30,11,400,3,4,5
2026-03-19 17:23:03,Sensor2,23.50,22.30,8,404,3,5,7
2026-03-19 17:23:04,Sensor2,23.50,22.20,19,413,3,5,7
2026-03-19 17:23:05,Sensor2,23.50,22.20,12,407,4,5,7
2026-03-19 17:23:06,Sensor2,23.50,22.20,21,410,4,5,7
2026-03-19 17:23:07,Sensor2,23.50,22.20,20,414,4,5,7
2026-03-19 17:23:08,Sensor2,23.50,22.20,23,403,4,5,7
2026-03-19 17:23:09,Sensor2,23.50,22.20,14,412,4,5,7
2026-03-19 17:23:10,Sensor2,23.50,22.30,10,415,4,5,7
2026-03-19 17:23:11,Sensor2,23.50,22.30,19,400,4,5,6
2026-03-19 17:23:13,Sensor2,23.50,22.30,22,400,4,5,7
2026-03-19 17:23:14,Sensor2,23.50,22.30,17,400,4,5,6
2026-03-19 17:23:15,Sensor2,23.50,22.30,16,400,4,5,6
2026-03-19 17:23:16,Sensor2,23.50,22.30,9,400,3,4,6
2026-03-19 17:23:17,Sensor2,23.40,22.30,18,405,3,4,6
2026-03-19 17:23:17,Sensor2,23.40,22.30,12,400,4,5,7
2026-03-19 17:23:18,Sensor2,23.50,22.30,17,400,4,5,7
2026-03-19 17:23:19,Sensor2,23.50,22.30,12,400,4,5,7
2026-03-19 17:23:20,Sensor2,23.50,22.30,20,403,4,5,7
2026-03-19 17:23:21,Sensor2,23.50,22.30,21,405,4,4,5
2026-03-19 17:23:22,Sensor2,23.50,22.20,20,408,4,4,5
2026-03-19 17:23:23,Sensor2,23.50,22.20,18,410,4,4,5
2026-03-19 17:23:24,Sensor2,23.50,22.20,21,411,4,4,5
2026-03-19 17:23:25,Sensor2,23.50,22.20,23,406,3,4,5
2026-03-19 17:23:26,Sensor2,23.50,22.20,24,404,3,4,5
2026-03-19 17:23:28,Sensor2,23.50,22.20,25,403,3,3,5
2026-03-19 17:23:29,Sensor2,23.50,22.20,24,412,3,3,5
2026-03-19 17:23:30,Sensor2,23.50,22.20,27,412,3,3,4
2026-03-19 17:23:31,Sensor2,23.50,22.20,26,404,3,3,4
2026-03-19 17:23:32,Sensor2,23.50,22.20,26,412,2,3,4
2026-03-19 17:23:32,Sensor2,23.50,22.20,25,413,2,3,4
2026-03-19 17:23:33,Sensor2,23.50,22.20,25,408,2,3,4
2026-03-19 17:23:34,Sensor2,23.50,22.20,23,400,2,3,4
2026-03-19 17:23:35,Sensor2,23.50,22.20,18,400,2,2,4
2026-03-19 17:23:36,Sensor2,23.50,22.20,19,404,2,2,4
2026-03-19 17:23:37,Sensor2,23.50,22.20,18,400,2,2,4
2026-03-19 17:23:38,Sensor2,23.50,22.20,11,400,2,2,4
2026-03-19 17:23:39,Sensor2,23.50,22.20,20,400,3,3,4
2026-03-19 17:23:40,Sensor2,23.50,22.20,17,400,3,3,4
2026-03-19 17:23:41,Sensor2,23.50,22.20,21,400,3,3,3
2026-03-19 17:23:43,Sensor2,23.50,22.20,17,400,3,3,4
2026-03-19 17:23:44,Sensor2,23.50,22.20,16,404,3,3,4
2026-03-19 17:23:45,Sensor2,23.50,22.20,13,400,3,3,4
2026-03-19 17:23:46,Sensor2,23.50,22.20,10,400,4,4,4
2026-03-19 17:23:47,Sensor2,23.50,22.20,7,400,4,4,4
2026-03-19 17:23:47,Sensor2,23.50,22.20,14,400,4,4,5
2026-03-19 17:23:48,Sensor2,23.50,22.20,14,400,4,4,5
2026-03-19 17:23:49,Sensor2,23.50,22.20,15,400,4,4,4
2026-03-19 17:23:50,Sensor2,23.50,22.20,9,400,4,4,4
2026-03-19 17:23:51,Sensor2,23.50,22.20,20,400,4,4,4
2026-03-19 17:23:52,Sensor2,23.50,22.20,21,400,4,4,4
2026-03-19 17:23:53,Sensor2,23.50,22.20,14,400,4,4,4
2026-03-19 17:23:54,Sensor2,23.50,22.20,10,400,4,4,4
2026-03-19 17:23:55,Sensor2,23.50,22.20,9,402,3,3,3
2026-03-19 17:23:57,Sensor2,23.50,22.20,22,404,2,2,2
2026-03-19 17:23:58,Sensor2,23.50,22.20,17,405,3,3,3
2026-03-19 17:23:59,Sensor2,23.50,22.20,27,414,3,3,3
2026-03-19 17:24:00,Sensor2,23.50,22.20,18,404,2,2,2
2026-03-19 17:24:01,Sensor2,23.50,22.20,21,415,2,2,2
2026-03-19 17:24:02,Sensor2,23.50,22.20,21,415,2,2,2
2026-03-19 17:24:02,Sensor2,23.50,22.30,19,406,2,2,2
2026-03-19 17:24:03,Sensor2,23.50,22.30,17,404,2,2,2
2026-03-19 17:24:04,Sensor2,23.50,22.30,25,425,2,2,2
2026-03-19 17:24:05,Sensor2,23.50,22.30,25,411,1,1,1
2026-03-19 17:24:06,Sensor2,23.50,22.30,16,404,1,1,1
2026-03-19 17:24:07,Sensor2,23.50,22.30,22,412,1,1,1
2026-03-19 17:24:08,Sensor2,23.50,22.30,15,413,1,1,1
2026-03-19 17:24:09,Sensor2,23.50,22.30,22,408,2,2,2
2026-03-19 17:24:10,Sensor2,23.50,22.30,23,400,2,2,2
2026-03-19 17:24:11,Sensor2,23.50,22.30,14,400,2,2,2
2026-03-19 17:24:13,Sensor2,23.50,22.30,21,410,2,2,2
2026-03-19 17:24:14,Sensor2,23.50,22.30,21,406,2,2,2
2026-03-19 17:24:15,Sensor2,23.50,22.30,19,405,2,2,2
2026-03-19 17:24:16,Sensor2,23.50,22.30,19,400,2,2,2
2026-03-19 17:24:17,Sensor2,23.50,22.30,19,412,2,2,2
2026-03-19 17:24:17,Sensor2,23.50,22.30,23,414,2,3,3
2026-03-19 17:24:18,Sensor2,23.50,22.30,21,403,2,3,3
2026-03-19 17:24:19,Sensor2,23.50,22.30,23,412,2,2,2
2026-03-19 17:24:20,Sensor2,23.50,22.30,27,416,2,2,2
2026-03-19 17:24:21,Sensor2,23.50,22.30,25,412,2,2,3
2026-03-19 17:24:22,Sensor2,23.50,22.30,24,420,2,2,3
2026-03-19 17:24:23,Sensor2,23.50,22.30,28,424,2,2,3
2026-03-19 17:24:24,Sensor2,23.50,22.30,28,419,2,2,3
2026-03-19 17:24:25,Sensor2,23.50,22.30,28,422,2,2,3
2026-03-19 17:24:27,Sensor2,23.50,22.30,22,415,2,2,3
2026-03-19 17:24:28,Sensor2,23.50,22.30,24,412,2,2,3
2026-03-19 17:24:29,Sensor2,23.50,22.40,29,423,2,2,3
2026-03-19 17:24:30,Sensor2,23.50,22.40,31,416,3,3,4
2026-03-19 17:24:31,Sensor2,23.50,22.30,28,400,3,3,4
2026-03-19 17:24:32,Sensor2,23.50,22.30,27,400,3,3,5
2026-03-19 17:24:32,Sensor2,23.50,22.30,28,408,3,3,5
2026-03-19 17:24:33,Sensor2,23.50,22.30,22,405,3,3,5
2026-03-19 17:24:34,Sensor2,23.50,22.30,15,400,3,3,5
2026-03-19 17:24:35,Sensor2,23.50,22.30,24,400,3,3,4
2026-03-19 17:24:36,Sensor2,23.50,22.30,27,408,3,3,4
2026-03-19 17:24:37,Sensor2,23.50,22.30,25,400,3,3,4
2026-03-19 17:24:38,Sensor2,23.50,22.30,21,400,3,3,4
2026-03-19 17:24:39,Sensor2,23.50,22.30,25,403,3,3,4
2026-03-19 17:24:40,Sensor2,23.50,22.30,14,400,3,3,4
2026-03-19 17:24:42,Sensor2,23.50,22.30,20,400,4,4,4
2026-03-19 17:24:43,Sensor2,23.50,22.30,18,409,4,4,4
2026-03-19 17:24:44,Sensor2,23.50,22.30,24,400,4,4,4
2026-03-19 17:24:45,Sensor2,23.50,22.20,23,416,4,4,4
2026-03-19 17:24:46,Sensor2,23.50,22.20,23,426,3,3,4
2026-03-19 17:24:46,Sensor2,23.50,22.30,18,419,3,3,4
2026-03-19 17:24:47,Sensor2,23.50,22.30,31,431,3,3,3
2026-03-19 17:24:48,Sensor2,23.50,22.30,30,422,3,3,3
2026-03-19 17:24:49,Sensor2,23.50,22.30,28,432,3,3,3
2026-03-19 17:24:50,Sensor2,23.50,22.30,18,419,3,3,3
2026-03-19 17:24:51,Sensor2,23.50,22.30,22,425,3,4,4
2026-03-19 17:24:52,Sensor2,23.50,22.30,27,435,3,4,4
2026-03-19 17:24:53,Sensor2,23.50,22.30,26,433,3,4,4
2026-03-19 17:24:54,Sensor2,23.50,22.30,25,424,3,4,4
2026-03-19 17:24:55,Sensor2,23.50,22.30,26,424,4,4,4
2026-03-19 17:24:57,Sensor2,23.50,22.30,23,423,4,5,5
2026-03-19 17:24:58,Sensor2,23.50,22.30,22,416,3,4,4
2026-03-19 17:25:01,Sensor2,23.50,22.30,18,412,3,4,4
2026-03-19 17:25:01,Sensor2,23.50,22.30,19,412,3,4,4
2026-03-19 17:25:01,Sensor2,23.50,22.30,13,404,3,4,4
2026-03-19 17:25:01,Sensor2,23.50,22.30,20,407,3,4,4
2026-03-19 17:25:02,Sensor2,23.50,22.30,13,410,3,4,4
2026-03-19 17:25:03,Sensor2,23.50,22.30,13,403,3,4,4
2026-03-19 17:25:04,Sensor2,23.50,22.30,11,405,3,4,4
2026-03-19 17:25:05,Sensor2,23.50,22.30,19,407,3,4,4
2026-03-19 17:25:06,Sensor2,23.50,22.30,11,407,3,4,4
2026-03-19 17:25:07,Sensor2,23.50,22.30,12,400,3,3,3
2026-03-19 17:25:08,Sensor2,23.50,22.30,5,400,3,3,3
2026-03-19 17:25:09,Sensor2,23.50,22.30,5,400,2,3,3
2026-03-19 17:25:11,Sensor2,23.50,22.30,7,400,2,2,2
2026-03-19 17:25:12,Sensor2,23.50,22.30,10,400,2,2,2
2026-03-19 17:25:13,Sensor2,23.50,22.30,4,400,2,2,2
2026-03-19 17:25:14,Sensor2,23.50,22.30,0,400,2,2,2
2026-03-19 17:25:15,Sensor2,23.50,22.30,2,400,2,2,2
2026-03-19 17:25:16,Sensor2,23.50,22.30,4,400,3,3,3
2026-03-19 17:25:16,Sensor2,23.50,22.30,2,400,3,3,3
2026-03-19 17:25:17,Sensor2,23.50,22.30,0,400,3,3,3
2026-03-19 17:25:18,Sensor2,23.50,22.30,0,400,3,3,3
2026-03-19 17:25:19,Sensor2,23.50,22.30,0,400,3,4,4
2026-03-19 17:25:20,Sensor2,23.50,22.20,1,400,3,4,4
2026-03-19 17:25:21,Sensor2,23.50,22.20,2,400,3,4,4
2026-03-19 17:25:22,Sensor2,23.50,22.30,0,400,3,4,4
